Name,G,Snaps,Snap%,Per Game,RushPerc,TargetP,TouchPerc,FP,FPPerSnap,Year,Pos_FB,Pos_RB,Pos_TE,Pos_WR,Team_ARI,Team_ATL,Team_BAL,Team_BUF,Team_CAR,Team_CHI,Team_CIN,Team_CLE,Team_DAL,Team_DEN,Team_DET,Team_GB,Team_HOU,Team_IND,Team_JAX,Team_KC,Team_LAC,Team_LAR,Team_LV,Team_MIA,Team_MIN,Team_NE,Team_NO,Team_NYG,Team_NYJ,Team_OAK,Team_PHI,Team_PIT,Team_SD,Team_SEA,Team_SF,Team_TB,Team_TEN,Team_WAS
Blake Jarwin,1,-1.1308521095263098,-1.202118768891074,-1.210329341975813,-0.5511228920379261,-1.292610605968726,-1.04600256516635,-0.8472098896645516,-0.9720888356006936,2017,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Mundt,2,-1.1308521095263098,-1.3187931171513416,-1.320007209285266,-0.5511228920379261,-1.292610605968726,-1.04600256516635,-0.8472098896645516,-0.9720888356006936,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mose Frazier,1,-1.1308521095263098,-1.2128602168261462,-1.210329341975813,-0.5511228920379261,-1.292610605968726,-1.04600256516635,-0.8472098896645516,-0.9720888356006936,2017,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Braunecker,8,-1.1308521095263098,-1.4065766744138288,-1.4022656097673558,-0.5511228920379261,-1.292610605968726,-1.04600256516635,-0.8472098896645516,-0.9720888356006936,2017,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allen Robinson,1,-1.1343171820105487,-1.2636042984504532,-1.2651682756305396,-0.5511228920379261,3.4831630004618517,0.8703983693013286,-0.8170882005479164,3.371914793338176,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Kerridge,4,-1.1343171820105487,-1.393242463184084,-1.388555876353674,-0.5511228920379261,3.4831630004618517,0.8703983693013286,-0.8418942974674983,-0.20998293578685676,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taiwan Jones,8,-1.1343171820105487,-1.4165773328361373,-1.4088462818059229,-0.5511228920379261,8.260369482261897,2.787374281547126,-0.8277193849420229,1.8477029937105027,2017,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austin Carr,1,-1.1343171820105487,-1.2873095628588886,-1.2651682756305396,-0.5511228920379261,-1.292610605968726,-1.04600256516635,-0.8472098896645516,-0.9720888356006936,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tyrone Swoopes,1,-1.1377822544947875,-1.3095332482417965,-1.320007209285266,-0.5511228920379261,-1.292610605968726,-1.04600256516635,-0.8472098896645516,-0.9720888356006936,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Jace Billingsley,2,-1.1377822544947875,-1.383982594274539,-1.3748461429399925,-0.5511228920379261,-1.292610605968726,-1.04600256516635,-0.8472098896645516,-0.9720888356006936,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taquan Mizzell,3,-1.1377822544947875,-1.3925016736713203,-1.3929429910460522,-0.5511228920379261,-1.292610605968726,-1.04600256516635,-0.8472098896645516,-0.9720888356006936,2017,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darren McFadden,1,-1.1412473269790266,-1.3784266729288117,-1.3748461429399925,5.458347893257021,-1.292610605968726,4.7037752160148045,-0.8507536177959204,-2.4963006352283674,2017,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dare Ogunbowale,2,-1.1412473269790266,-1.408058253439356,-1.4022656097673558,-0.5511228920379261,-1.292610605968726,-1.04600256516635,-0.8472098896645516,-0.9720888356006936,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jarveon Williams,1,-1.1412473269790266,-1.3699075935320304,-1.3748461429399925,-0.5511228920379261,-1.292610605968726,-1.04600256516635,-0.8472098896645516,-0.9720888356006936,2017,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bronson Hill,2,-1.1412473269790266,-1.4110214114904105,-1.4022656097673558,5.458347893257021,-1.292610605968726,4.7037752160148045,-0.8507536177959204,-2.4963006352283674,2017,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rashawn Scott,1,-1.1412473269790266,-1.379537857197957,-1.3748461429399925,-0.5511228920379261,-1.292610605968726,-1.04600256516635,-0.8472098896645516,-0.9720888356006936,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Lengel,2,-1.1412473269790266,-1.405835884901065,-1.4022656097673558,-0.5511228920379261,-1.292610605968726,-1.04600256516635,-0.8472098896645516,-0.9720888356006936,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Demaryius Thomas,16,2.687657768105036,1.956607713532936,2.3613304069565233,-0.5511228920379261,0.547201368425772,-0.30773109806268983,3.174921539439077,0.6283335540083637,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Torrey Smith,16,2.6599371882311247,2.142545881236601,2.33391094012916,-0.5511228920379261,0.49561785512499185,-0.32843029807494195,1.6121374335054206,0.0186488341572943,2013,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordy Nelson,16,2.60796110096754,2.1377307494036373,2.282362342493717,-0.5511228920379261,0.38815220241503284,-0.3715536314338006,2.3315142441732943,0.3234911940828291,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ Green,16,2.5109390714088486,2.0147596902848792,2.186394208597946,-0.5511228920379261,1.1246501423206186,-0.07601505348108924,2.848898551353144,0.5521229640269801,2013,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric Decker,16,2.4936137089876538,1.7847445465717797,2.1693941391649805,-0.5511228920379261,0.5629629974898993,-0.3014063425033906,2.568944028975006,0.39970178406421264,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julian Edelman,16,2.393126606944724,1.7221478327432553,2.0695872799133785,-0.5391039504673363,0.8266120654716653,-0.18411087576729498,1.7521146946944892,0.09485942413867805,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tony Gonzalez,16,2.330755302228422,2.0121669269902065,2.0081676742200845,-0.5511228920379261,0.4354370896074148,-0.3525793647559028,1.5607533756005725,0.09485942413867805,2013,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg Olsen,16,2.3203600847757055,2.1621768033248365,1.9977482768256867,-0.5511228920379261,0.29788105413866717,-0.4077772314552419,1.236502251580324,-0.057561755824089456,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Larry Fitzgerald,16,2.3134299398072273,1.9729050828137353,1.99116760478712,-0.5391039504673363,0.6460697689189343,-0.25655807581017753,1.8850044996208206,0.1710700141200616,2013,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeAndre Hopkins,16,2.3030347223545107,1.850304418451359,1.9807482073927214,-0.5511228920379261,0.018470357092773868,-0.5198978981882744,0.7510114975827934,-0.2861935257682405,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre Johnson,16,2.299569649870272,1.8469708656439228,1.9774578713734385,-0.5511228920379261,1.3166554418290786,0.0010319687867382282,2.1773620704587495,0.3234911940828291,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeSean Jackson,16,2.2753141424805987,1.8769728409108488,1.953328740565358,-0.5330944796820412,0.5371712408395092,-0.29450660916597315,2.4732633694280475,0.4759123740455964,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Brandon Marshall,16,2.2753141424805987,2.0214267958997514,1.953328740565358,-0.5511228920379261,1.0888282580839657,-0.09038949793404212,2.793970765316927,0.6283335540083637,2013,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason Witten,16,2.264918925027882,2.2184768062948708,1.9429093431709603,-0.5511228920379261,0.3236728107890573,-0.39742763144911586,1.5111411817614087,0.09485942413867805,2013,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riley Cooper,16,2.251058635090926,1.853637971258795,1.9291996097572786,-0.5511228920379261,-0.07896516803092225,-0.5589963871003063,1.5855594725201545,0.09485942413867805,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pierre Garcon,16,2.244128490122448,1.7291853331145095,1.922618937718712,-0.5391039504673363,1.3739704566077233,0.03553063547382503,2.067506498386316,0.3234911940828291,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Vincent Jackson,16,2.2129428377642975,2.026982717245479,1.8913607455355175,-0.5451134212526312,1.0730666290198383,-0.09038949793404212,2.0657346343206315,0.3234911940828291,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Jordan Cameron,15,2.2129428377642975,2.0103149532082973,2.1129100375006122,-0.5511228920379261,0.4526315940410081,-0.34567963141848546,1.521772366155515,0.09485942413867805,2013,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio Gates,16,2.209477765280058,1.7928932312121793,1.8880704095162337,-0.5511228920379261,0.37955495019823604,-0.3750034981025093,1.0522283887491444,-0.1337723458054731,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Alshon Jeffery,16,2.1886873303746244,1.9336432386372646,1.8677800040639856,-0.45136567700202995,0.9269133413342939,-0.059915675693782144,2.6008375821573253,0.5521229640269801,2013,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio Brown,16,2.1644318229849517,1.925124159240483,1.8436508732559052,-0.507253755305273,1.1977267861633905,-0.004142831216324803,2.677027736981756,0.6283335540083637,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Martellus Bennett,16,2.1540366055322346,1.898826131537375,1.8332314758615074,-0.5511228920379261,0.12163738369433434,-0.4784994981637702,0.9937568745815586,-0.1337723458054731,2013,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kris Durham,16,2.1505715330479958,1.6662182245296033,1.8299411398422236,-0.5511228920379261,-0.011620025666014772,-0.5319724315287548,0.19818990908925493,-0.5148252957123916,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Wallace,16,2.1505715330479958,1.992536004901971,1.8299411398422236,-0.5318925855249822,0.8323435669495299,-0.17548620909552323,1.390654425294868,0.0186488341572943,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keenan Allen,15,2.126316025658323,1.8706761300523582,2.0213290182972194,-0.5511228920379261,0.28641805118293817,-0.41237705368018684,1.7857801119424934,0.24728060410144534,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Greg Little,16,2.112455735721367,1.7106655952954193,1.7921022756204623,-0.5511228920379261,0.2162071580790983,-0.44055096480797457,0.18933058876083286,-0.5148252957123916,2013,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dez Bryant,16,2.0882002283316945,2.0288346910273876,1.7679731448123828,-0.5445124741741016,1.1490090236015424,-0.059915675693782144,2.6858870573101776,0.6283335540083637,2013,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Floyd,16,2.0778050108789774,1.740297175805964,1.7581021367545324,-0.5511228920379261,0.41824258517382124,-0.35947909809332024,1.5288598224182528,0.09485942413867805,2013,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Forte,16,2.0708748659104996,1.8147465218387058,1.7509730753794177,1.3136158926390964,0.17465377236458093,1.3269307251271127,3.818108195282521,1.1618076838780498,2013,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry Douglas,16,2.0639447209420214,1.7473346761772182,1.7443924033408507,-0.5511228920379261,0.749236795520495,-0.22665923134803556,1.1851181936754756,-0.057561755824089456,2013,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott Chandler,16,2.03622414106811,1.4913918995173923,1.7169729365134874,-0.5511228920379261,-0.0288145300996081,-0.5388721648661723,0.4905474799271839,-0.36240411574962417,2013,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vincent Brown,16,2.032759068583871,1.6225116432765505,1.7131342111576566,-0.5511228920379261,-0.21508832813020382,-0.6136192760215273,0.09542179327955876,-0.5148252957123916,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Robert Woods,14,2.008503561194198,1.8447484971056318,2.134845610962503,-0.5379020563102771,0.04569498911263008,-0.4963238092854317,0.5755969550800358,-0.2861935257682405,2013,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brian Hartline,16,1.998108343741481,1.8340070491705593,1.6791340722917258,-0.5511228920379261,0.8237463147327332,-0.19676038688589356,1.3782513768350773,0.09485942413867805,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon LaFell,16,1.998108343741481,1.8273399435556872,1.6791340722917258,-0.5379020563102771,0.04999361522102835,-0.4945988759510774,0.8218860602101701,-0.20998293578685676,2013,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Pettigrew,14,1.9842480538045253,1.9410511337649003,2.1074261441351396,-0.5511228920379261,-0.2924635980813742,-0.6446680760399055,0.06707196822860804,-0.5148252957123916,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heath Miller,14,1.9807829813202862,2.1092103531622386,2.103587418779309,-0.5511228920379261,-0.05317341138053213,-0.5486467870941802,0.27438006391368486,-0.4386147057310078,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Julius Thomas,14,1.9773179088360473,1.7502978342282725,2.099748693423478,-0.5511228920379261,0.13883188812792793,-0.47159976482635274,1.8247611213875508,0.3234911940828291,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Gordon,14,1.9703877638675693,2.009574163695534,2.0915228533752686,-0.5174698556402744,1.2421459226168405,0.002756902121092436,3.182008995701815,0.9331759139338985,2013,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calvin Johnson,14,1.9461322564778964,1.8403037600290502,2.0641033865479064,-0.5511228920379261,1.2134884152275176,-0.040366431237766225,3.0367161423156923,0.9331759139338985,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jermaine Gresham,14,1.9426671839936576,1.947347844623391,2.060264661192075,-0.5511228920379261,-0.19932669906607645,-0.6072945204622281,0.28855497643916017,-0.4386147057310078,2013,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nate Washington,16,1.9288068940567018,1.6188076957127326,1.6105854052233177,-0.5511228920379261,0.4039138314791601,-0.36522887587450137,1.1000687185226237,-0.057561755824089456,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LeSean McCoy,16,1.8768308067931172,1.4910215047610107,1.5590368075878749,1.6128875377467844,-0.24088008478059392,1.4465261029756806,4.089203397332237,1.4666500438035843,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Charles Clay,16,1.8179245745610546,1.646216907684986,1.5009075379138648,-0.5018452315985075,0.4168097098043551,-0.31290589806575286,1.2683958047626436,0.09485942413867805,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Myers,16,1.7936690671713817,1.6239932223020779,1.4767784071057852,-0.5511228920379261,-0.008754274927082339,-0.5308224759725186,0.5029505283869748,-0.2861935257682405,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
James Jones,14,1.7902039946871429,1.7802998094951985,1.8880704095162337,-0.5511228920379261,0.28068654970507384,-0.4146769647926593,0.8839013025091247,-0.057561755824089456,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaal Charles,15,1.7832738497186649,1.6706629616061848,1.6593920561760245,1.2907799036549754,0.4712589738440678,1.424101969629074,4.610131432643455,1.7714924037291189,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brent Celek,16,1.779808777234426,1.3969412366400327,1.4630686736921037,-0.5511228920379261,-0.4271538828111895,-0.6987159871830084,0.6446996536417283,-0.20998293578685676,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Dwayne Bowe,15,1.755553269844753,1.6414017758520225,1.6303274213390193,-0.5511228920379261,0.4712589738440678,-0.3382049203029499,0.8768138462463869,-0.057561755824089456,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hakeem Nicks,15,1.7416929799077971,1.7799294147388165,1.6155209092522433,-0.5511228920379261,0.44403434182421136,-0.3491294980871942,0.7403803131886867,-0.1337723458054731,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TJ Graham,16,1.7070422550654074,1.1884089887970781,1.3912296706044118,-0.5216764851899808,-0.2824334704951114,-0.6130442982434091,-0.005574458464453109,-0.5148252957123916,2013,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coby Fleener,16,1.6827867476757346,1.3873109729741062,1.3671005397963323,-0.5511228920379261,0.23483453788215797,-0.433076253692439,0.7262054006632114,-0.1337723458054731,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vernon Davis,15,1.6654613852545397,1.7651136244835441,1.5354560661163426,-0.5511228920379261,0.19184827679817426,-0.4503255870359825,2.0054912560873612,0.5521229640269801,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Logan Paulsen,16,1.6585312402860617,1.1821122779385875,1.3429714089882527,-0.5511228920379261,-0.40709362763866386,-0.6906662982893548,-0.12606121493099348,-0.5910358856937752,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kendall Wright,16,1.651601095317584,1.3432339969646714,1.3363907369496852,-0.5511228920379261,1.1748007802519325,-0.05589083124695532,1.2772551250910655,0.1710700141200616,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Anquan Boldin,16,1.6412058778648668,1.5676932193320436,1.3259713395552875,-0.5360992150746887,1.0057214866549304,-0.10936376461194004,2.0054912560873612,0.5521229640269801,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Chris Johnson,16,1.620415442959433,1.3121208374286004,1.3056809341030386,1.5497880945011877,-0.3583758650768158,1.3390052584675927,2.6646246885219647,0.9331759139338985,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Emmanuel Sanders,16,1.6169503704751942,1.3687912351550162,1.301842208747208,-0.5433105800170426,0.7205792881311727,-0.23068407579486236,1.181574465544107,0.09485942413867805,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Marlon Brown,14,1.5926948630855213,1.5454695339491358,1.664875949541497,-0.5433105800170426,0.1947140275371067,-0.44170092036421077,0.8573233415238584,-0.057561755824089456,2013,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason Avant,16,1.5892297906012824,1.2121142532055136,1.2744227419198446,-0.5511228920379261,0.08724837482714769,-0.49229896483860486,0.12199975426482502,-0.4386147057310078,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Victor Cruz,14,1.5753695006643265,1.822154416966342,1.6451339334257955,-0.5511228920379261,0.9340777181816243,-0.1524870979707987,1.310920542339069,0.24728060410144534,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Roddy White,13,1.5649742832116096,1.788078099379216,1.8688767827370798,-0.5511228920379261,0.48415485216926285,-0.3330301202998869,0.6960837115465762,-0.1337723458054731,2013,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Givens,16,1.5545790657588927,1.4365734755728858,1.2404226030539138,-0.5276859559752758,0.23340166251269187,-0.41122709812395064,0.1397183949216692,-0.4386147057310078,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Garrett Graham,13,1.5303235583692198,1.6373274335318229,1.8266508038229405,-0.5511228920379261,0.3594946950257103,-0.383053186996163,0.6145779645250932,-0.1337723458054731,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steve Smith,15,1.5233934134007419,1.4999109789141738,1.385197387902392,-0.5511228920379261,0.7549682969983593,-0.22435932023556313,0.8980762150346,0.0186488341572943,2013,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wes Welker,13,1.5233934134007419,1.411757026895305,1.8184249637747314,-0.5511228920379261,0.773595676801419,-0.21688460912002758,1.5589815115348882,0.39970178406421264,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
